E_A,j_0_ref,r_el,D_CL_ref,D_GDL_ref,f_CL
0.7148090788441819,0.20564987732219736,0.41772093886959516,0.32823656167405313,0.8662912434376424,0.3373244484566922
0.7062080143594266,0.20677345161655714,0.4244569398761,0.32355896556930774,0.8689252759527845,0.36747787610634713
0.7127519799849126,0.20390350276950864,0.4272618781470822,0.33081175556156006,0.8551630549370668,0.38338467768771023
0.720067300902301,0.20091056160727844,0.42502899335007815,0.3162534152934795,0.864100406041187,0.4210383190852693
0.7094620512308366,0.20663025904175225,0.42308583945888195,0.3352327649975394,0.8565864996436056,0.3451045440350635
0.719250628867703,0.20258452997314141,0.41900432338868354,0.31814365064757544,0.8684936352488626,0.37532115839396757
0.713662661590748,0.2090869059543602,0.42142538036181165,0.3369504078112482,0.8551095267793192,0.3372443922845235
0.7030632421560757,0.20493927843388993,0.42468448883591636,0.33473595058666783,0.8525685757562955,0.37010234048386226
0.7136722878344973,0.20792684737542588,0.42757613668049144,0.31276031562990425,0.8682022567042863,0.4167170223359563
0.7112852626109787,0.20212461172461982,0.42160357096957773,0.32390429932986786,0.860447780600495,0.3746894541930135
0.7060551223955943,0.20406915136324394,0.4169706671656586,0.3334702120611074,0.8584844725051327,0.3354114986141432
0.7137158483658113,0.20812868977804827,0.4225648095500581,0.33789073954632176,0.8562263545967903,0.3313254123272821
0.7095404176816403,0.20384316211219355,0.419046630265055,0.3291316128615579,0.8630447336668837,0.3472840972849332
0.7079804734062056,0.2058491212072885,0.4228542064906828,0.31832972920592817,0.8720583120373878,0.3783103210081481
0.7140774736318253,0.20443715438135568,0.4170946412112244,0.3351287162050549,0.8559917323486067,0.33552522849288025
0.7072882344487587,0.20547397174672932,0.43028947910877063,0.3262172945697416,0.8585255764107206,0.4003585382082768
0.7132121744029737,0.2037892987527341,0.41812653771140035,0.325532654969485,0.8633566812089619,0.35483315007715605
0.7050761434862413,0.20794221659101342,0.422917829863791,0.31764473143210636,0.8740024650103823,0.3741091497962712
0.710912730178767,0.20430155944793849,0.4264703679953303,0.31893365506371363,0.8652902861093611,0.3972833728632894
0.7111741060780145,0.2032658977256775,0.41973707813466093,0.3293941834341798,0.8603010531901939,0.35490669008976955
0.7089727773672821,0.20427445521164506,0.42019807143139287,0.3211415553346132,0.86742911652257,0.3686724793939819
0.704336641570732,0.20558053928308112,0.4296132736618508,0.32994532700905055,0.8554348262128768,0.3885734723852541
0.7046927859260242,0.20523273849593093,0.41433472989759285,0.3192950664947256,0.8709299912175409,0.35164859685633665
0.7098499510173192,0.20533474276097896,0.4167210982860142,0.33276237291753874,0.8632148685821867,0.33044667849265924
0.7156281937670967,0.20486425143224585,0.42111075546032506,0.3241452176929215,0.8634484556168291,0.3679084227418161
0.708668772233344,0.20687964255903601,0.4267619293605144,0.333511745043538,0.8522688777127186,0.367697244147471
0.717863707551304,0.20550489740472333,0.42261698913386353,0.31192276197890145,0.8703151045641823,0.39769838954912307
0.7083429918286696,0.207172840082752,0.4283376541035425,0.32924084411598886,0.85734626497402,0.3769606162008886
0.7093038302325686,0.20529567493849765,0.42418619201706853,0.3208530673935899,0.8636588066881095,0.38812298314845
0.7067701345935907,0.20521554419977966,0.42024368166680226,0.332835390237061,0.8598105620056014,0.3471982894275944
0.7088706219744901,0.2052690352343104,0.4164719055015106,0.3413881801806562,0.8523147808393272,0.3189051921501185
0.7119618522339201,0.20548010817953788,0.4214723953084139,0.328600560546069,0.8631995364643082,0.35476129268543277
0.7179219409049042,0.20341441704342472,0.4198176055657879,0.3355278286617728,0.8523665283025902,0.3457292388740367
0.706780000067521,0.20452592605796682,0.4177468978876243,0.3373408573114903,0.8584895617064345,0.32881366546656343
0.7112970517261658,0.20508237226783788,0.42705761779745016,0.3246473684210407,0.8592806146891434,0.39233251789124735
0.7170944815673147,0.2045968310866294,0.424284693456598,0.3168434316171824,0.8643685518234779,0.40036914243001076
0.7102898973849977,0.20475957489911384,0.42444288969655175,0.3287527466403932,0.8637585484507166,0.3685514848509577
0.7139532714740274,0.2025877797436602,0.4139693445058975,0.33056555036848356,0.8621184321050398,0.33678359380197875
0.7140215161949455,0.20376881779769584,0.4180792279353242,0.33509397483043346,0.8542229381279267,0.3415545735824103
0.7157382806391267,0.2045070690908125,0.4165883453643067,0.33834716281631094,0.8561644352433656,0.32561894191701046
0.7099692751179365,0.20709897507793695,0.421352507618565,0.3213785834204791,0.868521680680259,0.3662903500227273
0.7184526075527581,0.20704512319318846,0.428842056544869,0.336721521107614,0.8520879524720611,0.366181226923994
0.7192698403230638,0.20342744471879837,0.42715566244363484,0.3271334315826553,0.8555988804597754,0.39769219415568663
